npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
20279870,SMKS DARUL HIKMAH,SINDANGASIH,SINDANGASIH,Cikatomas,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.darulhikmah91@gmail.com,http://google.com,ACEP HABIB ABDULOH
20269703,SMKS SIROJUL UMMAH,JL RAYA CIKALONG NO. 27 RT 02/02,GUNUNGSARI,Cikatomas,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smksirojulummah02@gmail.com,http://sirojulummah.wordpres.com,Nandang Koswara
20268982,SMKS AZZAHRA,JL. RAYA KARANGNUNGGAL,CIBALONG,Cibalong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smk.azzahra2010@gmail.com,-,ASTI PUSPITA NUR
20268066,SMKS NURUL ILMI,RAYA KARANGNUNGGAL KM.23,SINGAJAYA,Cibalong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02653192010,-,nurul.ilmi23@gmail.com,http://smknurulilmi.sch.id/,CECEP RIDWAN
20262722,SMKS RIYADUL ULUM,Jl.Perkebunan Wangunwati Kp. Mekarsari RT/38 RW.8,CISEMPUR,Cibalong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkriyadhululum30@gmail.com,http://www.smksriyadululum.wordpress.com,TAUPIK RIZAL
69949530,SMK MAARIF NU ZAENAL MUTTAQIN,Jl. Raya Simpang Kp. Sukahurip Rt 011 Rw 06,SIMPANG,Bantarkalong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmaarifnuzaenalmuttaqin45@gmail.com,http://www.smkmaarifnuzaenalmuttaqin45.go.com,ELIA ROSSA SUMIATI
69949643,SMK PLUS IBNU HAJAR,Kp. Bubuay-Bongas,WANGUNSARI,Bantarkalong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkplusibnuhajar@gmail.com,-,Muhamad Yedi Sugiman
69985008,SMK PLUS MADYA KUSUMAH,Kp. Pamijahan RT/RW 001/002 Kecamatan Bantarkalong Kabupaten Tasikmalaya,PAMIJAHAN,Bantarkalong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,-,Ahmad Arif Salam
20210711,SMKN BANTARKALONG,JL. PEMUDA 2,HEGARWANGI,Bantarkalong,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,0265581377,0265581378,smknegeribantarkalong@gmail.com,http://www.smknegeribantarkalong.sch.id,ABDUL PATAH MUTAQIN
69989796,SMK NEGERI BOJONGGAMBIR,Jl. Bojonggambir Kp. Mandalawangi RT005/005,CIROYOM,Bojonggambir,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,-,-,smknbogam18@gmail.com,http://smknbojonggambir.sch.id,Zamzam Zenal Arifin
20268931,SMKS NASHIRUL HUDA,JL. Raya Bojonggambir Kp. Cipalu Geleber RT/RW. 01/01,BOJONGGAMBIR,Bojonggambir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smknashirulhuda.bjg@gmail.com,-,Pitri Nurwasilah
20268846,SMKS PST AL-HUDA,Kp. Sawargi-Kebonkai 03/07,MANGKONJAYA,Bojonggambir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkpstah@gmail.com,https://smk.pst.sch.id,Revi Arsi
69937714,SMK AL-MUKHTARA,Kp. Situanyar RT 02 RW 07,MUNCANG,Sodonghilir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.almukhtara2016@gmail.com,http://smk.almukhtara.com,asep lesmana
69947374,SMK AN-NUR LEUWIDULANG,Kp. Citapen Ds. Leuwidulang,LEUWIDULANG,Sodonghilir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smktkj01@gmail.com,-,SUADI BAHTIAR RIFAI
69934750,SMK YAPIM,Jl. KHZ Abidin No 76 Komplek Pesantren Miftahul Ulum Gunungbubut,PAKALONGAN,Sodonghilir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.yapimtu@gmail.com,http://smkyapimgnb.com,Muhamad Iksan A
60726847,SMKS MANDIRI,Kp.Muara RT 008 RW 002 Desa Cikalong,CIKALONG,Sodonghilir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmandiri27@yahoo.com,http://smkmandiritasikmalaya.sch.id,Atep ilham fariz
20257522,SMKS YASBU AL QOMARIYAH,JL. SUKAPARAN NO. 01 SODONGHILIR,SODONGHILIR,Sodonghilir,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657560126,0,info@smkyasbualqomariyah.sch.id,http://www.smkyasbualqomariyah.sch.id,Ade Triana Sapari
69968753,SMK AL-FURQON CIBIRU,Kampung Cibiru RT/RW 020/005,TANJUNGSARI,Salawu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalfurqoncibiru91@gmail.com,-,Wildan Jany 'Ady
69990975,SMK MUTIARA SALAWU,Jl. Raya Langkob Desa Tanjungsari Kec Salawu Kab Tasikmalaya Prov Jawa Barat,TANJUNGSARI,Salawu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmutiarasalawu@gmail.com,http://smk-mutiarasalawu.sch.id,Ahmad Abdul Muthi
20270946,SMKS AL MADANIYAH,Jalan Kampung Cibuleud,SUNDAWENANG,Salawu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalmadaniyah@gmail.com,-,JAJANG MULYANA
20253990,SMKS AL MANSHURIYAH,Jl. Nanggerang RT.027/RW.004,SALAWU,Salawu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265547869,0265547869,almanshuriyah.salawu@gmail.com,http://www.smk-almanshuriyah.sch.id,ERFAN BUDIYANTO
69878672,SMK NURUL FITRI,KP. TEGALPANJANG,SUKANAGARA,Tanjungjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smknurulfitri@gmail.com,-,NENG YUNI NURHASANAH
20258084,SMKS AL AMIN,Kp. CIBUNIGEULIS,SUKASENANG,Tanjungjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalamintanjungjaya@gmail.com,http://smkalamintanjungjaya.sch.id,FIKRI BAHTIAR
20254606,SMKS AL FALAH TANJUNGJAYA,"Jl. Kh. Ahmad Faqih, Kp. Kebonkalapa, Cibalanarik",CIBALANARIK,Tanjungjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657552660,02657552660,smkaf_tanjungjaya@yahoo.co.id,http://https://smksalfalahtanjungjaya.sch.id/,FAHMI TRIATMAJA PUTRA
20268016,SMKS AL MUAWWANAH,JL.INPRES GUNUNGPAYUNG CIHERAS,SUKANAGARA,Tanjungjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalmuawanah@ymail.com,http://www.smkalmuawanah.sch.id,SUGILAR WIGENA
69786374,SMKS SUKAPURA,Jalan Dalem Wirawangsa KM 3 Cikalapa,TANJUNGJAYA,Tanjungjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657540257,02657540257,smksukapurakabtasikmalaya@gmail.com,http://smksukapura-kabtasikmalaya.sch.id,Iman Abdul Rohman
20210712,SMKS KESEHATAN BHAKTI KENCANA,JL RAYA KARANGNUNGGAL (SAMPING SPBU SUKARAJA),JANGGALA,Sukaraja,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265566314,0,smkk_bk_skj@yahoo.co.id,http://www.smkkbkskj.sch.id,Yuliasih Kusumaningtyas
20269135,SMKS SUKARAJA,JL. CIKEUSAL,MEKARJAYA,Sukaraja,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smksukaraja99@gmail.com,http://www.an-nasrsukarame.com,Kamaludin
20268946,SMKN SPP,Jalan Mulyasari No.7,MULYASARI,Salopa,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,02657525794,02657525794,spmatasmal@gmail.com,http://smkspptasikmalaya.com,FERRY ANGGRIAWAN SUTIARSO
20279873,SMKS NURUSSALAM,JL. RAYA SALOPA NO 158,KAWITAN,Salopa,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,yasnusa2012@gmail.com,http://www.smknurussalam-salopa.sch.id,MUHAMMAD HASBI FAUZI
20268847,SMKS RIYADUL HIKMAH,Jln. Raya Mandala No. 1 B Kp. Jamupu,MANDALAWANGI,Salopa,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,riyadulhikmah@gmail.com,http://www.smkriyadulhikmah.sch.id/,Asep Ari Somantri
20253413,SMKS ASYSAAKIRIN,TAMBANGDORA NO.2,RAJADATU,Cineam,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkasysaakiriin2007@gmail.com,-,Lusi Tontowi Putri
20279888,SMKS NURUL HUDA,JL. KARANG LAYUNG 05 SUKAMAHI,CIJULANG,Cineam,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.nurulhudacnm@gmail.com,-,Andri Lesmana Suryana
20244754,SMKN MANONJAYA,"GUNUNGTANJUNG KM.2,5",MARGAHAYU,Manonjaya,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,0265381767,0265381767,smkn1manonjaya@gmail.com,http://www.smknmanonjaya.sch.id,Fidri Permana
20279869,SMKS AL RUZHAN,JL.Raya Banjar No.83 Cilangkap Manonjaya,CILANGKAP,Manonjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265381453,-,smk.alruzhan.mnj@gmail.com,http://www.alruzhan.com,ANGGA GUNARTO
20271672,SMKS BHAKTI PERTIWI MANONJAYA,JL. Karangtingal No. 52,KALIMANGGIS,Manonjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657530969,-,smkbhaktipertiwim@gmail.com,-,Dewi Siti Rukoyah
20229517,SMKS HUSNUL KHOTIMAH,Komplek Ponpes Husnul Khotimah,GUNAJAYA,Manonjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.husnulkhotimah.tsm@gmail.com,http://smk-husnulkhotimah.sch.id,Miftah Taher
20279872,SMKS JAYA MANDIRI,JL. KALAPADUA NO. 25,MARGALUYU,Manonjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.jayamandiri@yahoo.com,http://smkjayamandiri.sch.id,Yuliani Nurul Inayah
20210709,SMKS PANCASILA MANONJAYA,JL. PGA NO. 09 MANONJAYA,MANONJAYA,Manonjaya,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265381117,0265381117,smk.pancasila.manonjaya@gmail.com,-,Sri Wahyuni
69935711,SMK AL-ISHLAH CINTARAJA,Kp. Babakan Cigorowek RT 15 RW 03,CINTARAJA,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,alishlah.smk@gmail.com,http://https://smkalishlahcintaraja.sch.id,Tia Mutia
69949625,SMK ISLAM MADANI,Kp. Cimuta,CINTARAJA,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkislammadani@gmail.com,-,NUR AMELIA FEBRIANTI
20244748,SMKS AS SAABIQ,Jalan Raya Timur Borolong No. 175,CIPAKAT,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265546342,0265546342,smkassaabiq.spa@gmail.com,http://smk-assaabiq.sch.id,Muhamad Tohir
20268061,SMKS ISLAM CIPASUNG,Jl. KH.RUHIAT,CIPAKAT,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02652553067,-,smkislam_cipasung@yahoo.co.id,-,Rahmat
20268018,SMKS IT AL MUQOWAMAH,PERIKANAN DARAT DS. CIPAKAT,CIPAKAT,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265542558,0265542558,smkit.almuqowamah@gmail.com,http://www.smkit@almuqowamah.sch.id,Maman Rohmana
20268062,SMKS KESEHATAN KH MOH ILYAS RUHIAT,"Jl. Raya Timur Singaparna, Kp. Rujakgedang",CIPAKAT,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265543624,0265543624,smkkeskhmohilyasruhiat@gmail.com,http://smkkeskhmohilyasruhiat.sch.id,Irfan Helmi
20210704,SMKS YPC TASIKMALAYA,JL. KOMPLEK PESANTREN CINTAWANA SINGAPARNA,CIKUNTEN,Singaparna,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265546717,0265545080,smkypctasikmalaya@gmail.com,http://www.smk-ypc.sch.id,Agus Salim Ridwan
69948933,SMK TERPADU AL-BASYARIYAH,Kp. Lampingsitu RT 05 RW 04 Cigalontang Tasikmalaya,TENJONAGARA,Cigalontang,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkterpadualbasyariyah@gmail.com,-,Agung Nurhamad
69873974,SMK WIDYA MUKTI,Jln. Perk. Gunung Satria Kp.Rancamaya Rt 01/02,SIRNAGALIH,Cigalontang,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smkwidyamukti@gmail.com,http://smkwidyamukti.blogspot.com,Aa Abdullah Khulaevi
20244749,SMKS DAARUL HIDAYAH,BOJONGNANGKA,NANGGERANG,Cigalontang,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265547235,-,smkdaarulhidayah6@gmail.com,http://www.smkdaarulhidayah.sch.id,Ani Sumarni
20268934,SMKS ISLAM TENJONAGARA,CIGALONTANG KM.6,TENJONAGARA,Cigalontang,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657540192,02657540192,smkislamtenjonagara2010@gmail.com,-,Roni Saroni
69753590,SMKS ISLAM TERPADU MARIFA,KP. PASANGGRAHAN RT 08 RW 03,PUSPARAJA,Cigalontang,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,0,smkit.makrifa@gmail.com,http://pondokmakrifapsg.wordpress.com,SANDI SUSANDI
69948854,SMK AL-FALAH KH. SYAMSUDIN,Kp. Selareuma RT 21 RW 08,JAYAMUKTI,Leuwisari,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalfalahkhsyamsudin@gmail.com,http://smkalflahkhsyamsudin.blogspot.com,De Sinta Herlina
20268017,SMKS CENDIKIA,Kp. Cihaur Rt. 09 Rw. 02,ARJASARI,Leuwisari,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265543253,-,smkcendikia.tasik@gmail.com,http://www.smkcendekia.sch.id,Tiara Salsabillah
20254116,SMKS DAARUDDAWAH,Kp. Bojongsari,MANDALAGIRI,Leuwisari,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657541327,02657541327,smkdaaruddawah@gmail.com,http://www.smkdaaruddawah.sch.id,Puad Hasyim
69775436,SMKS ISLAM CIAWANG,Kp. CIAWANG RT 15 RW 04,ARJASARI,Leuwisari,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265541397,-,smkiciawang@gmail.com,http://www.smkiciawang.sch.id,Alit Mulyadi
20247265,SMKS ISLAM PANIIS,Jln. Paniis Rt 16 Rw 05,MANDALAGIRI,Leuwisari,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkislampaniis269@gmail.com,-,MUHAMAD IRFAN FADLI
20229518,SMKS SINGAPARNA,JL. CIKELENG PST NO 05 KEC. LEUWISARI,ARJASARI,Leuwisari,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265543949,0265545555,infosmkspa@gmail.com,http://www.smksingaparna.sch,Iwan Kustiawan
69873570,SMK IGASARPINDAD,Jln. Raya Cisayong Kp. Sindanghurip RT 04/04,JATIHURIP,Cisayong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657296159,-,igasarpindadtasik@gmail.com,http://www.smkigasarpindadtasikmalaya.sch.id,Ganjar pangestu
69934906,SMK IT MALIK AL-FATH,Kp. Mekarjaya RT 03 RW 06,MEKARWANGI,Cisayong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.itmafa@gmail.com,http://smkmafa.blogspot.com,Dani Rahman Nugraha
69788583,SMK TERPADU AL ISTIQOMAH,Jl. LAPANG SAKTI LODAYA BABAKAN SUKARAME,CISAYONG,Cisayong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smktalistiqomah@gmail.com,http://smktalistiqomah.mysch.id/,RIZKY RINALDI
20244752,SMKS DAARUL ABROOR,Kp. Cibeureum,CIKADU,Cisayong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,info@smkdaarulabroor.sch.id,http://www.smkdaarulabroor.sch.id,YAYAN YULIA
20244750,SMKS FADRIS,JL. RAYA CIAWI KM 8 NO. 79,JATIHURIP,Cisayong,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265420374,0265421157,smkfadris.tsm@gmail.com,http://www.al-idrisiyyah.com,Yusuf Burhani
20244755,SMKN RAJAPOLAH,JL. CIINJUK NO 1 DS. SUKARAJA KEC. RAJAPOLAH,SUKARAJA,Rajapolah,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,02652424626,02652424626,smknrjp@yahoo.com,http://www.smknrajapolah.sch.id,AGUS SOLIKIN
69752270,SMKS PELITA CENDEKIA BANGSA,JL. STASIUN MARGASARI,MANGGUNGJAYA,Rajapolah,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265422373,0,smkpcb.tsm@gmail.com,http://www.smkpelitacendekiabangsa.sch.id/,Sandy Rohman
69893351,SMK BINA INSANI JAMANIS,Kp. CIOMAS RT 02 RW 06,KARANGRESIK,Jamanis,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.biji@gmail.com,http://smk.biji@gmail.com,TIO SUTEJA
60726844,SMK IT MBU JAMANIS,JL. PASANTREN JAMANIS,TANJUNGMEKAR,Jamanis,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02652424110,-,smkitmanbaululum@gmail.com,http://www.mbu.sch.id,"Bayu Nopria Pratama, S.Pd"
20262719,SMKS BHAKTI KENCANA CIAWI,Jalan Raya Ciawi Km. 20 Sukaresmi No. 19A,PAKEMITANKIDUL,Ciawi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265455111,-,smk_bkc@yahoo.co.id,http://smkbkciawi.sch.id/,Abdul Aziz Maulana Akbar
20210713,SMKS CIJANGKAR,CIJANGKAR NO 29 KECAMATAN CIAWI,PASIRHUNI,Ciawi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657545025,02657545025,smkcijangkar11@gmail.com,http://smkcijangkar.sch.id/,Muhamad Anwar Nasihin
20210716,SMKS ISLAMIYAH CIAWI TASIKMALAYA,JL. PESANTREN SRAHTARJUNINGRAHYU KIARAKUDA PAKEMITAN CIAWI TASIKMALAYA,PAKEMITAN,Ciawi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265453174,0265453174,smkislamiyah_ciawi@yahoo.co.id,http://www.smkislmiyahciawi.sch.id,DIANA DAMAYANTI
20270173,SMKS YADIFA CIAWI,"JL. Pendidikan, No.1 Leles Tengah RT 02 RW 04",KURNIABAKTI,Ciawi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,457785,457785,smkyadifaciawi@gmail.com,http://smkyadifaciawi.sch.id,Vicky Pamungkas
69878670,SMK BINA KARYA DARUL ULUM,Jl. RAYA PAGERAGEUNG NO. 85,PAGERAGEUNG,Pagerageung,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkbinakaryadu@gmail.com,http://www.bkdu.pga.com,Dendi Wido Haryadi
69934724,SMK CITRA MANDIRI,Kp. Cikerenceng RT. 03 RW. 11,GURANTENG,Pagerageung,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,02657545566,citramandiri_smk@yahoo.co.id,http://www.smkcitramandiri.sch.id,Junjun Ahmad Santosa
69831502,SMK IT AL-ITIHAD,TANJAKNANGSI,PAGERAGEUNG,Pagerageung,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkalitihad@gmail.com,http://smkalitihad.ac.id,Zainal Mustopa
60726715,SMKS IT ABU DZAR,JL. CISEUTI HILIR RT 03 RW 09,PAGERSARI,Pagerageung,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkitabudzar9@gmail.com,http://www.smkitabudzar.com,ZEHAN STANZAH
20210707,SMKS PLUS YSB SURYALAYA,JL. SURYALAYA - PAGERAGEUNG,TANJUNGKERTA,Pagerageung,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02657545386,02652461076,smkplusysb@gmail.com,http://smkysbsuryalaya.sch.id,Nandang Rusmana
69948596,SMK MIFTAHUL ULUM,Jl. Derah,KARYABAKTI,Parungponteng,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmiftahululum1985@yahoo.com,http://smkmiftahululum.blogspot.com,ASEP NURHIDAYAT
69752263,SMKN PARUNGPONTENG,Jl. Cilintung,PARUNGPONTENG,Parungponteng,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,02657560018,-,smknp@yahoo.co.id,http://smknparungponteng.sch.id/,Beni Kadarisman Amirudin
20276099,SMKS BINA BANGSA,JL. Wangun Pesantren Singkup,BARUMEKAR,Parungponteng,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk_binabangsa@rocketmail.com,http://www.smkbinabangsatasik.sch.id/,Iryanti
69873966,SMK SARIWANGI,Kp. JAREGED,JAYAPUTRA,Sariwangi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smksariwangi@gmail.com,-,Utep Suhendar
20241184,SMKS AL HUDA SARIWANGI,Kp. PEUTEUYJAYA,JAYARATU,Sariwangi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02652553055,02652553055,smkalhuda2005@gmail.com,http://smkal-hudasariwangi.sch.id,Indy Khoeruman
20268063,SMKS KESEHATAN MIFTAHUNNAJAH,KP. CIKADU RT 20 RW 05,LINGGASIRNA,Sariwangi,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,02652550188,-,smk_miftahunnajah@ymail.com,http://20268063.siap-sekolah.com/,Lalan Jaelani
69935709,SMK AL-AMIN,Kp. Kikisik RT 02 RW 05,GUNUNGSARI,Sukaratu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.alaminsukaratu@gmail.com,-,Wine Winarti Anugrah
69954369,SMK AR-RIDWAN CINTAMULYA,Kp. Cintamulya,LINGGAJATI,Sukaratu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,08112121201,smkarridwan.cintamulya@gmail.com,http://www.arridwancintamulya.com,RENI ANGGRAENI
69953970,SMK IT DAARUL FALAAH,Kp. Sukasirna,SUKARATU,Sukaratu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,daarulfalaah2016@gmail.com,http://smkitdaarulfalaah.sch.id/,Wiwit Oktaviani
69897021,SMK MMC,Kp. Rancabogo,SUKARATU,Sukaratu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkmmc@gmail.com,http://www.smk-mmc.blogspot.com,Robil Sugiman
20269182,SMKS AR RIZQI BINA INSANI,JL. RAYA CIJUHUNG NO. 3/5 SUKARATU,SUKARATU,Sukaratu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,0265545638,smk.arrizqibinainsani@gmail.com,http://www.smkarrizqibinainsani.sch.id,ANDI MAULANA
20229519,SMKS YAPINDA,BATUMASIGIT SUKARATU,SINAGAR,Sukaratu,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265343591,-,smkyapinda@gmail.com,-,Apep Alipudin
70045377,SMK NIKO AL-FARISI,JL. Kp. Babakan Rt.02Rw.01,SUKARAME,Sukarame,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,-,-,YENI AISYAH NOOR
20244751,SMKS KH A WAHAB MUHSIN,Jl. Pahlawan KHZ. Musthafa Sukarapih Sukarame Tasikmalaya,SUKARAPIH,Sukarame,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smk.kh.a.wahabmuhsin@gmail.com,http://smkkhawahabmuhsin.sch.id,OPAN SOPANDI
20262721,SMKS NURUL WAFA,JL. KH.Moch. Idris Gununghideung Ds/Kec. Sukarame,SUKARAME,Sukarame,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265542127,0265542128,smk.nurulwafa@gmail.com,http://https://smknurulwafa.business.site/,SUPYAN ATSAURI
20238551,SMKS PLUS AN NUUR,KP NAGASARI,SUKARAPIH,Sukarame,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,annuursmk@gmail.com,http://www.smkplusannuur.sch.id,Anggi Rahmat Ginanjar
20268812,SMKS SYAHIDA,Jl. Gunung Kicau,SUKAKARSA,Sukarame,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,0265549589,0,smksyahida.bisa@gmail.com,http://20268812.siap-sekolah.com/,"Muhlas Muamar, A.Md"
20257143,SMKS SWADAYA BOJONGASIH,SUKASIRNA N0.64,BOJONGASIH,Bojongasih,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkswadbojas@gmail.com,-,ASEP REJA SURYADI
20244753,SMKS YPI KHOERUL FALAH JOMPONG,Jl. Jompong No. 45,MERTAJAYA,Bojongasih,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,smkypikhf@gmail.com,-,Fahmi Fadlilah
20262717,SMKS AL MUBAROKAH,JL. Brigjen Sutoko Desa Cipicung Kec. Culamega Kab. Tasikmalaya,CIPICUNG,Culamega,Kab. Tasikmalaya,Jawa Barat,SWASTA,SMK,DIKMEN,-,-,almubarokahsmk@gmail.com,http://smk.almubarokah.blogspot.com,Ina maulina sari
69752267,SMKN PUSPAHIANG,KP. KIANGRONYOK  RT 19 RW 03 DESA KECAMATAN PUSPAHIANG,PUSPAHIANG,Puspahiang,Kab. Tasikmalaya,Jawa Barat,NEGERI,SMK,DIKMEN,02657550985,02657550985,smkn.psp@gmail.com,http://www.smknpuspahiang.sch.id,TAUFIQ WILDAN GUNAWAN
