npsn,nama_sekolah,alamat,kelurahan,kecamatan,kabupaten,provinsi,status,bentuk_pendidikan,jenjang,telepon,fax,email,website,operator
20101521,SMKS MUHAMMADIYAH 3 JAKARTA,JL. GELONG BARU NO. 23A,TOMANG,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,56978267,56966904,ops.hidayatdase@gmail.com,http://www.smkmuhammadiyah3jakarta.sch.id,Yayat Hidayat
20109617,SMKS MUTIARA BANGSA TIGA,Jl. Jelambar Barat III No. 5B,JELAMBAR BARU,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02156940779,02156940780,smkmutiarabangsatiga@gmail.com,http://smkmutiarabangsatiga.sch.id,Gusti Arafi
69964373,SMKS PARIWISATA SUMBANGSIH,Jl. Dr. Muwardi II/13,GROGOL,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,29440741,22562271,sumbangsihsmk@gmail.com,http://www.sumbangsih.sch.id,CARYUDI
20101492,SMKS TANJUNG JAKARTA,JL. DR. NURDIN 4 NO 1,GROGOL,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215605131,-,smk.tanjung75@gmail.com,-,DUDI RUHIMAT
20101484,SMKS TUNAS HARAPAN,JL. KOMP. BNI 46 PESING,WIJAYA KESUMA,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215662306,0215662306,Smktunhar@yahoo.co.id,http://www.smkth-jakbar.com,NURUL HUDA
20101561,SMKS YADIKA 2 JAKARTA,JL. TG. DUREN BARAT 4 NO. 8,TANJUNG DUREN UTARA,Grogol Petamburan,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215672649,0215671833,smk_yadika2@yahoo.com,http://www.smkyadika2.sch.id,-
20101496,SMKN 9 JAKARTA,JL. GEDONG PANJANG 2 NO. 17,PEKOJAN,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0216925936,0216930485,smkn9_jakarta@yahoo.com,http://smkn9jakarta.sch.id,Ramses Steven Purba
20101687,SMKS BINA KARYA JAKARTA,JL. K. H. MOCH MANSYUR NO. 19-21-25,KRENDANG,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02163851942,0216493783,smkbinakarya@yahoo.com,http://smkbinakarya.sch.id,MUHAMAD FAIZAL
20104453,SMKS CANDRA NAYA,Jl. Jembatan Besi II No. 26,JEMBATAN BESI,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02163860752,0216301406,candranayasmk@gmail.com,http://www.smkcandranaya.sch.id,Syam Nur Fatwa
20101662,SMKS CINDERA MATA INDAH JAKARTA,JL. DURI RAYA,DURI UTARA,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0,0,smkcmi86@gmail.com,http://www.cinderamataindah.com,Wahyu
20101660,SMKS DHAMMA SAVANA JAKARTA,JL. PADAMULYA VI NO. 176.B,ANGKE,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,6348144,6348156,smkdhammasavana@yahoo.com,http://smk.dhammasavana.net,Herlangga Fatwarreza
20101680,SMKS HARVARD JAKARTA,JL. P. TB. ANGKE NO. 33,ANGKE,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216302294,-,smkharvard@gmail.com,http://dapo.dikmen.dikbud.go.id,ANTONI
20101658,SMKS ISLAM BAHAGIA,JL. PERSIMA RAYA NO.15,KALIANYAR,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216312725,0216312725,smkislambahagia@gmail.com,http://smksislambahagia.sch.id,DEWI SETYOWATI
20101518,SMKS PELITA IV,JL. POS DURI RAYA NO. 23-29,DURI UTARA,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216314072,-,pelitaschool4@gmail.com,http://smkpelitaiv.sch.id,Yandi Daya Karsa
20101517,SMKS PERMATA BUNDA I JAKARTA,JL. JAMBLANG RAYA NO. 2 LM,DURI SELATAN,Tambora,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216318076,0216315406,smkpermatabunda247@gmail.com,http://smkpb1.my.id,TIO IRFAN ANTONI
20101504,SMKN 11 JAKARTA,JL. PINANGSIA I NO. 20,PINANGSIA,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0216241342,0216253261,smkn11jakarta@gmail.com,http://www.smkn11jakarta.sch.id,NURHIMAWAN
20101501,SMKN 35 JAKARTA,JL. KERAJINAN NO.42,KRUKUT,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0216343146,0216343146,esemka_35jw@yahoo.co.id,http://www.smk35-jkt.sch.id,ERLAN JOHARUDIN
20107272,SMKS ISLAM FATAHILLAH JAKARTA,JL. KEUTAMAAN NO. 89,KRUKUT,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216344508,0216344508,fatahillah565@yahoo.co.id,-,Fachri Fatur Rachman
20101652,SMKS K RAHMANI,JL. MANGGA BESAR XI NO.8-10,TANGKI,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,6254126,6254126,smkkrahmani@yahoo.co.id,-,Maria Mikka Christin Tampubolon
20101472,SMKS SANTO LEO,JL. MANGGA BESAR RAYA/43,TANGKI,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,6398849,6398849,santoleo.mabes43@yahoo.co.id,-,Abdul Gafur
20101470,SMKS SENTOSA,JL. MADU NO. 276,MANGGA BESAR,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216290745,0216290745,smksentosa@yahoo.co.id,http://www.smksentosa@yahoo.co.id,ANNISA ZAENAL
20107273,SMKS STRADA II JAKARTA,JL. TAMANSARI VIII NO. 83A,TAMAN SARI,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02162200204,02162200204,smkstrada2tamansari@gmail.com,http://www.stradapusat.or.id,Valentina Ratri Setyaningrum
20101485,SMKS TRI RATNA JAKARTA,JL. TALIB 1 NO. 35-37,KRUKUT,Taman Sari,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216312859,0,smk@triratnaschool.com,http://www.triratna.sch.id,Sugiantoro
69992346,SMK Negeri 72 Jakarta,Jl. Kayu Besar Bulak Jati No. 18 RT. 008/012,CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,-,-,smkn72jkt@gmail.com,-,MILDA AFISTA
69992323,SMK Negeri 73 Jakarta,Jl. Bangun Nusa Raya RT. 11 RW. 13,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02154333483,-,smk73jkt@gmail.com,http://https://www.smkn73jkt.sch.id/,Sugih Hargiatma
20101500,SMKN 42 JAKARTA,JL. KAMAL RAYACENGKARENG TIMUR,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0216190365,6190365,smkn.42jkt@yahoo.com,http://https://smkn42jkt.sch.id/,MUHAMAD NUR AFIF
20101498,SMKN 53 JAKARTA,JL. Flamboyan No. 50A Kelurahan Cengkareng Barat. Kec. Cengkareng Jakarta Barat,CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02129511482,02129511483,smk53jkt@yahoo.co.id,http://www.smkn53jakarta.sch.id,Kaulan
20101580,SMKS 1 CITRA ADHI PRATAMA,JL. Outer Ring Road No. 21,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02129725521,02129440861,smk1citra@gmail.com,http://smk1citra.blogspot.com,Septina Puspitasari
20101590,SMKS AD DAWAH,JL. MADRASAH TANAH KOJA,DURI KOSAMBI,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215459328,-,noviaherykirsono@ymail.com,http://www.smkaddawah.sch.id,MUHAMMAD RIYADI ILHAM
20101581,SMKS CENGKARENG 1,"BAMBU LARANGAN RT 05 RW 05 NO.67, KOMPLEK DINAS KEBERSIHAN DKI",CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122543142,-,smk.cengkarengsatu@gmail.com,http://smkcengkareng1.sch.id,Peri Rusyandi
69764515,SMKS CENGKARENG 2,JL.KAWASAN RUSUN CENGKARENG NO.2 PERUMNAS CENGKARENG INDAH CENGKARENG,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smkcengkareng2@yahoo.com,http://smkcengkareng2-jkt.sch.id,Reza Alawi
20104454,SMKS CINTA KASIH TZU CHI,"JL. Kamal Raya Outer Ring Road No.20 Cengkareng, Jakarta Barat",CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154397462,02154397573,info.smk@cintakasihtzuchi.sch.id,http://www.cintakasihtzuchi.sch.id,RUMINAH
20101673,SMKS DIAN JAKARTA,JL. PEDONGKELAN BELAKANG RT. 007 RW. 016 NO. 128,KAPUK,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154360287,-,smkdianjakarta1@gmail.com,-,NOER TJAHYA GANDA SARI
20112446,SMKS DIDAKTIKA,PULO HARAPAN INDAH,CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215556082,0215556082,smk_didaktika@ymail.com,-,IMRON
20101674,SMKS DUTA BANGSA JAKARTA,JL. KAPUK RAYA GG. MESJID NO. 71,KAPUK,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215409758,5409758,smkdutabangsa@rocketmail.com,http://smkdutabangsajkt.sch.id,MUHAMAD HABIB FADHILAH
20101685,SMKS EKA SAKTI,JL. UKIR RAYA NO. 30,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,5453289,-,smk_ekasakti@yahoo.com,http://smk_ekasakti72.blogspot.com,Akhyar Awaludin
20101682,SMKS HARAPAN JAYA,JL. DAAN MOGOT KM 13,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215401920,0215401920,smkharapanjaya@yahoo.co.id,http://smkahrajacengkareng.blogspot.com,Saiful Syaripudin
20101681,SMKS HARAPAN RAYA,JL. KAPUK RAYA GG SINAR 5,KAPUK,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0216192070,0,yayasananugerahbundacengkareng@yahoo.com,http://yayasananugrahbundacengkareng.com,Rini Septiana
20101675,SMKS IP YAKIN,JL. BANGUN NUSA NO. 10,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215414614,0215414614,ip_yakin@yahoo.co.id,http://smkyakin.com,Lenaria
20101656,SMKS KESATUAN,JL. KESATUAN NO. 1 KLINGKIT RAWA BUAYA,RAWA BUAYA,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,58300174,58300174,smkkesatuan069@ymail.com,http://www.smkkesatuan.sch.id,ADI PERMANA
20104458,SMKS KRISTEN CENDRAWASIH,JL. CENDRAWASIH RAYA NO. 60 CENGKARENG,CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,6191116,6191116,sekolah_cendrawasih@yahoo.com,-,Jhenny Hutagalung
20101649,SMKS LAMAHOLOT JAKARTA,JL. MANGGIS RAYA BOJONG INDAH,RAWA BUAYA,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,58355339,-,smklamaholot@Gmail.com,http://ykllamaholot.sch.id,Moh. Amin Fikri
20101632,SMKS MUHAMMADIYAH 13 JAKARTA,JL. BERINGIN RAYA NO. 36-37,CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154397718,02154397718,smkmuh13jakarta@gmail.com,http://www.smkmuhammadiyah13.sch.id,IBNU AKBAR AN NUHA
20101505,SMKS MUTIARA BANGSA,JL. UTAMA RAYA NO. 2,CENGKARENG BARAT,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,6198595,5441722,alhudaislamiccenter01@gmail.com,http://www.al-huda.sch.id,AFIFAH FAUZIAH
69760735,SMKS PERMATA DUNIA,JL PEDONGKELAN BELAKANG NO 46 RT 06/16,KAPUK,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02129405904,-,smkspermatadunia@gmail.com,http://https://www.smkspermatadunia.id,LISA SINDI ANGGRAINI
20101478,SMKS PGRI 35 JAKARTA,JL. JATI RAYA I NO. 52,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215406978,0215418528,pgri35_jkt@yahoo.co.id,http://www.pgri35.blogspot.com,SUPAWI
20101476,SMKS PGRI 5 JAKARTA,Jl. Peta Barat No. 40 Kalideres,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215413959,0215413959,ubksmkpgri5jakarta@gmail.com,http://www.smkpgri5jakarta.com,"Agus Soleh, S.Pd"
20104462,SMKS TELKOM SANDHY PUTRA JAKARTA,JL. DAAN MOGOT KM. 11,KEDAUNG KALI ANGKE,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215442600,0215442800,smkteljkt@gmail.com,http://www.smktelkom-jkt.sch.id,Muhammad Fauzan
20109526,SMKS YANDIKA,JL. MASJID NURUL HUDA NO. 25,CENGKARENG TIMUR,Cengkareng,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122052897,-,-,http://smkyandika.blogspot.com,akhmad sojali
69900099,SMK BINA BANGSA,Jl. Tanjung Pura V Rt. 05/05 No. 68,PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,02154,smkbinabangsa631@yahoo.com,-,Untung Hardono
69972120,SMK BINA HUSADA MANDIRI,JL.Peta Utara NO.46 RT.04/06 KEL.Pegadungan Kalideres Jakarta Barat,PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154342868,0,smk.bhm.jkt@gmail.com,-,Ahmad Riyadih
70053072,SMK Bina Insan Nusantara,"Jl. Utan Jati No. 100 RT. 002, RW. 011",PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,-,-,-
70041473,SMK Bunda Mulia,"Jl. Utan Jati, No. 1 Rt. 09 Rw. 14",PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,54373333,-,smk.citra@sbm.sch.id,-,Prayitno
69969111,SMK CAHAYA PRIMA,Jl. Prima No.1,TEGAL ALUR,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122559203,-,-,http://sekolahcahayaprima.sch.id,Mukhamad Mukhozin
70009230,SMK Jakarta Barat 1,Jl. Sumur Bor No. KM. 14 RT. 02 RW. 12,KALIDERES,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154338005,02154338005,smkjbone@gmail.com,http://smkjakbar1.sch.id,Andi Hidayat
70051021,SMK Kasih Anugerah,"Jl. Sekolah No. 5, RT. 008, RW. 011",TEGAL ALUR,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,-,-,-
20109415,SMKS AL FIRDAUS,JL. PETA UTARA No 41,PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154313762,021549313762,smkalfirdaus.jakarta@gmail.com,http://smkalfus.jakarta,Aprilio Ardianto
20101597,SMKS BENTENG GADING JAKARTA,"JL. BOUGENVILLE NO. 50,KAMAL",KAMAL,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02154333225,-,smk_bentenggading@yahoo.co.id,-,Cahyono
20101665,SMKS CENGKARENG JAKARTA,JL. PETA SELATAN NO.53,KALIDERES,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215456938,0,stm.cengkareng@yahoo.com,http://example.com,AJIE PUTRA
69774556,SMKS CITRA UTAMA,JL. LINGKUNGAN III RT 006/03,TEGAL ALUR,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02155950633,-,citrautama39@gmail.com,http://citrautama.blogspot.com,LISDAYANTI
20104455,SMKS ERA PEMBANGUNAN,JL. GAGA ALAS TUA No. 122,SEMANAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122952643,02122952643,smkerapembangunan@yahoo.com,http://erapembangunan3.sch.id/,Azafani Multazam
20177897,SMKS INSAN CITA,JL. RAYA DAAN MOGOT KM.18 WARUNG GANTUNG NO. 28 KP. KOJAN RT. 005/06,KALIDERES,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02129405179,02129405179,sekolahinsancita@yahoo.com,-,SANIA
20109187,SMKS INSAN GLOBAL,JL. TANJUNG PURA NO. 5,PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122359996,02122359996,smk_ig@yahoo.com,http://www.smkinsanglobal.sch.id,haryadi
20101640,SMKS JAKARTA 1,JL. PETA SELATAN NO. 24 KALIDERES,KALIDERES,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215402606,0215447983,smk.jaksa@gmail.com,http://www.smkjaksa.sch.id,Agustin Widianingrum
20101634,SMKS KARTIKA X 1,JL. DAAN MOGOT KM 17,KALIDERES,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122052542,0215409743,smkkartikax@gmail.com,-,Kiswoyo
20101645,SMKS KEBUDAYAAN,Jl. Darul Huda No.55 Kalideres/JL. SEMANAN RAYA No. 90,SEMANAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smkkebudayaan@gmai.com,-,Rengsih
20109274,SMKS PADINDI,PREPEDAN DALAM,KAMAL,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122554963,-,padindismk@yahoo.co.id,http://smkpadindi.blogspot.com,Fathia Nurul Amalia
20101509,SMKS PATRIOT NUSANTARA,JL. KAMPUNG BELAKANG NO. 26-27,KAMAL,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122558623,-,smkpatriotnusantara98@gmail.com,http://smkpatriotnusantarajkt.sch.id,DODI LAZUARDI
20101495,SMKS PGRI 24 JAKARTA,JL. PETA UTARA 70,KALIDERES,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215406125,-,smk24pgri@gmail.com,http://www.smkpgri24jakarta.sch.id,ERVINA NURTI NINGSIH
20101477,SMKS PGRI 36,JL.PETA UTARA NO.46,PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smkpgri36dki@gmail.com,http://www.wwwwwww,"SAMLAWI, S.Pd"
69775233,SMKS PUTRA NUSANTARA,JL.BAMBU LARANGAN RT.008 / 009 KALIDERES,PEGADUNGAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02196862423,-,putranusantara.smk@gmail.com,http://www.putranusantara.sch.id,Alvi Badari
20104460,SMKS SETIA GAMA,JL. RAYA SEMANAN NO. 90,SEMANAN,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02193503226,-,setiagamasmk@yahoo.com,http://www.smksetiagama.sch.id,Restamaji
20101493,SMKS TAMAN SAKTI JAKARTA,JL. KAMAL RAYA NO. 2,KAMAL,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02155954288,-,tamansakti@yahoo.co.id,http://www.tamansakti,Werso Mandala Saputro
20101577,SMKS YADIKA 1 JAKARTA,JL. KAMAL RAYA NO. 42,TEGAL ALUR,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215550795,0215550795,smkyadika1@yahoo.co.id,http://www.smkyadika1.com,Bunga Adetya Rachmawati
20101560,SMKS YADIKA 3 JAKARTA,JL. KAMAL RAYA NO. 42,TEGAL ALUR,Kali Deres,Kota Adm. Jakarta Barat,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0215550795,0215550795,smkyadikatiga@gmail.com,http://www.smkyadika3.sch.id,Jenny Panggabean
70054389,Sekolah Menengah Kejuruan Negeri 74,"Jl. Moch. Kahfi II, RT. 11, RW. 08",SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,-,-,-,-,-
69786987,SMK 3 PERGURUAN CIKINI,JL. SRENGSENG SAWAH NO 79,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217865396,0217865396,smk3perguruancikini@yahoo.com,http://www.smk3percik.sch.id,SAFIRA ZAHRA AFIANTI
20102542,SMK AL HIDAYAH 2,"JL. KESATUAN 47, SRENGSENG SAWAH, JAGAKARSA",SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0,0,smkalhidayah2@gmail.com,http://www.smk2.yasmar-alhidayah.or.id,CICI MARLINA RAHAYU
69888484,SMK AN NURIYAH,Jl. Timbul No. 60,CIPEDAK,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217271233,0217271233,annuriyahsmk@yahoo.com,http://www.yayasanannuriyahjagakarsa.com,Rayhan Ariffadila
20102627,SMK ISLAM YPS,JL. Raya Lenteng Agung No. 19A RT. 005/001,LENTENG AGUNG,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217828370,0217828370,Smkiyps@gmail.com,http://smkislam_yps.sch.id,SARDJUNI
69971295,SMK IT AISYIYAH,Jl. Aselih No. 54E,CIPEDAK,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02129050690,0,smkaisyiyah.aselih@gmail.com,http://www.smk-aisyiyah.sch.id,HANAFI YAHYA S
70006225,SMK JAGAKARSA,"Jl. Kramat No. 1, RT. 008, RW. 007",JAGAKARSA,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217863643,0217863643,smk.jagakarsa@gmail.com,http://sekolahjagakarsa.sch.id,Andi Agus Setiawan
20112443,SMK NEGERI 63 JAKARTA,Jl. Aselih No. 100,CIPEDAK,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,0217270419,0217270419,smkn63jkt@gmail.com,http://www.smk63jakarta.sch.id,Hasanudin
20102434,SMK TELADAN,JL RAYA SRENGSENG SAWAH NO 74,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217871909,-,smkteladan74jaksel@gmail.com,http://www.smkteladan.sch.id,Andhika Kukuh Permata
20109246,SMKN 62 JAKARTA,Jl. Camat Gabun II Lenteng Agung,LENTENG AGUNG,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,NEGERI,SMK,DIKMEN,02178888116,078888671,smknjkt62@gmail.com,http://www.smkn62jkt.sch.id,Imam Supardi
20102539,SMKS AL MAKMUR JAKARTA,JL. RM. KAHFI I CIGANJUR,CIPEDAK,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178886927,02178886927,smkalmakmur@yahoo.co.id,http://smk-almakmur.sch.id,SYARIFUDIN
20107348,SMKS AMALIYAH,AKSES UI NO. 3,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217869085,0217869085,smkamaliyah0037@gmail.com,http://www.smkamaliyah.sch.id,AKHYAR JAMAL
20110107,SMKS BAKTI 17,"Jl. Persahabatan No. 23, RT. 007/005",CIPEDAK,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,0217866917,02178887727,smk_bakti17@yahoo.com,http://smkbakti17.sch.id,bachtiar sugianto
20102552,SMKS DAARUSSALAAM JAKARTA,JL. M. KHAFI II No. 28,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,-,-,smk.daarussalaam.jakarta@gmail.com,http://https://www.smkdaarussalaamjakarta.sch.id/,Maria Ulfa
69774854,SMKS GAPURA MERAH PUTIH,"JL. Raya Jagakarsa no. 20 Setu Ciganjur Kec. Jagakarsa, Jakarta Selatan",CIGANJUR,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02122712170,-,smkgapuramerahputih@gmail.com,-,NURCLIDLAN TRIO NANDA
20102551,SMKS GRAFIKA DESA PUTERA JAKARTA,Jl. Desa Putera No. 1,SRENGSENG SAWAH,Jagakarsa,Kota Adm. Jakarta Selatan,D.K.I. Jakarta,SWASTA,SMK,DIKMEN,02178886156,02178894306,humas@smkgrafikdp.com,http://www.smkgrafikadp.com,FX Poniman
